"CSIScontractID","Unmodifiedmultipleorsingleawardidc","LastSignedLastDateToOrder","LastUltimateCompletionDate","LastCurrentCompletionDate","SumOfnumberOfActions","SumofObligatedAmount","SumOfbaseandexercisedoptionsvalue","Sumofbaseandalloptionsvalue","StartFiscal_Year","maxoffiscal_year","IsIDV","idvpiid","piid","ContractLabelID","hyphenatedIDVpiid","CSISidvpiidID","IsPerformanceBasedLogistics","ContractingAgencyID","ContractingOfficeID","FundingAgencyID","FundingOfficeID","TypeOfContractPricing","systemequipmentcode","statutoryexceptiontofairopportunity","extentcompeted","IsCostBased","IsFixedPrice","IsIncentive","contractactiontype","ObligatedAmount","MinOfEffectiveDate","MaxOfEffectiveDate","ChangeOrderObligatedAmount","ChangeOrderBaseAndExercisedOptionsValue","ChangeOrderBaseAndAllOptionsValue","NewWorkObligatedAmount","NewWorkBaseAndExercisedOptionsValue","NewWorkBaseAndAllOptionsValue","SumOfUnmodifiedobligatedAmount","SumOfUnmodifiedbaseandexercisedoptionsvalue","SumOfUnmodifiedbaseandalloptionsvalue","IsClosed","IsModified","IsTerminated","SumOfisChangeOrder","MaxOfisChangeOrder","SumOfisNewWork","MaxOfisNewWork","UnmodifiedCurrentCompletionDate","UnmodifiedUltimateCompletionDate","UnmodifiedLastDateToOrder","MajorCommandID","simplearea","isAnyRnD1to5","obligatedAmountRnD1to5","firstSignedDateRnD1to5","UnmodifiedRnD1to5","Indefinite.Delivery.Contract","multipleorsingleawardidc","addmultipleorsingawardidc","AwardOrIDVcontractactiontype","UnmodifiedNumberOfOffersReceived","UnmodifiedIsFullAndOpen","UnmodifiedIsSomeCompetition","UnmodifiedIsOnlyOneSource","UnmodifiedIsFollowonToCompetedAction","Unmodifiedaddmultipleorsingawardidc","UnmodifiedAwardOrIDVcontractactiontype","NumberOfOffersReceived","IsFullAndOpen","IsSomeCompetition","ObligatedAmountIsSomeCompetition","IsOnlyOneSource","IsFollowonToCompetedAction","MultipleOrSingleAwardIDC","AddMultipleOrSingleAwardIDC","AwardOrIDVcontractActionType"
18803357,"MULTIPLE AWARD",NA,"5/19/2013","5/19/2013",47,13301659.21,15163464,15163464,2008,2013,1,"N0017806D4760","V702",NA,NA,423385,NA,"","",NA,NA,"","0","FAIR","A",NA,FALSE,NA,NA,13301659.21,"00:00.0","00:00.0",0,0,0,619520.95,6779824,0,336831,2512795,15163464,0,1,0,0,0,4,1,"00:00.0","00:00.0","","ORG-2944","Services",0,NA,NA,0,NA,"MULTIPLE AWARD",1,"Indefinite Delivery Contract",2,0,1,NA,NA,1,"Indefinite Delivery Contract","2","0","1","13274751.7491","NULL","NULL","MULTIPLE AWARD","NULL","NULL"
20431523,"SINGLE AWARD",NA,"6/1/2015","5/31/2013",9,24118960.9,24118960.9,24118960.9,2012,2013,1,"SP060012D4512","B001",NA,NA,408712,NA,"97AS","SP0600",NA,NA,"K","0","","A",NA,TRUE,NA,NA,24118960.9,"00:00.0","00:00.0",0,0,0,0,0,0,24121132.15,24121132.15,24121132.15,0,1,0,0,0,0,0,"00:00.0","00:00.0","","ORG-2775","Products",0,NA,NA,0,NA,"SINGLE AWARD",1,"Indefinite Delivery Contract",43,1,1,NA,NA,1,"Indefinite Delivery Contract","43","1","1","25808585.6207","NULL","NULL","SINGLE AWARD","NULL","NULL"
4844806,NA,NA,"7/24/2010","7/24/2010",1,44009,44009,44009,2010,2010,0,"","SPM7L310M5825",NA,NA,23356,NA,"97AS","SPM7L3",NA,NA,"J","0","","D",NA,TRUE,NA,NA,44009,"00:00.0","00:00.0",0,0,0,0,0,0,44009,44009,44009,0,0,0,0,0,0,0,"00:00.0","00:00.0","","ORG-2783","Products",0,NA,NA,0,NA,NA,0,"Purchase Order",NA,NA,NA,NA,NA,NA,NA,"16","0","1","44009.0000","NULL","NULL","NULL","0","Purchase Order"
3632397,NA,NA,"4/5/2013","4/5/2013",19,16209998,16209998,16209998,2009,2013,0,"","N6945009C0770",NA,NA,23356,NA,"1700","N69450",NA,NA,"J","0","","D",NA,TRUE,NA,NA,16209998,"00:00.0","00:00.0",0,0,0,1756719,1756719,1756719,14453279,14453279,14453279,0,1,0,0,0,15,1,"00:00.0","00:00.0","","ORG-2940","Services",0,NA,NA,0,NA,NA,0,"Definitive Contract",NA,NA,NA,NA,NA,NA,NA,"8","0","1","16209998.0000","NULL","NULL","NULL","0","Definitive Contract"
24932245,"SINGLE AWARD",NA,"3/30/2013","3/30/2013",9,79000624,79000624,79000624,2010,2013,1,"W91CRB09D0061","2",NA,NA,133849,NA,"2100","W91CRB",NA,NA,"J","0","","A",NA,TRUE,NA,NA,79000624,"00:00.0","00:00.0",0,0,0,0,0,0,79000624,79000624,79000624,0,1,0,0,0,0,0,"00:00.0","00:00.0","","ORG-2877","Products",0,NA,NA,0,NA,"SINGLE AWARD",1,"Indefinite Delivery Contract",2,1,1,NA,NA,1,"Indefinite Delivery Contract","2","1","1","79000624.0000","NULL","NULL","SINGLE AWARD","1","Indefinite Delivery Contract"
24596952,"SINGLE AWARD",NA,"9/30/2011","9/30/2011",16,3410651.835,3523780.835,3523780.835,2010,2013,1,"W900KK07D0001","239",NA,NA,52066,NA,"2100","W900KK",NA,NA,"Y","0","","A",NA,FALSE,NA,NA,3410651.835,"00:00.0","00:00.0",0,0,0,366791,366791,366791,333387,333387,333387,1,1,0,0,0,1,1,"00:00.0","00:00.0","","ORG-3960","Services",0,NA,NA,0,NA,"SINGLE AWARD",1,"Indefinite Delivery Contract",2,1,1,NA,NA,1,"Indefinite Delivery Contract","2","1","1","3387327.2744","NULL","NULL","SINGLE AWARD","NULL","NULL"
24590608,"SINGLE AWARD",NA,"6/30/2013","6/30/2013",1,287061.8,287061.8,287061.8,2011,2011,1,"W81K0410D0001","2",NA,NA,243203,NA,"2100","W81K04",NA,NA,"J","0","","A",NA,TRUE,NA,NA,287061.8,"00:00.0","00:00.0",0,0,0,0,0,0,287061.8,287061.8,287061.8,0,0,0,0,0,0,0,"00:00.0","00:00.0","","ORG-2875","Services",0,NA,NA,0,NA,"SINGLE AWARD",1,"Indefinite Delivery Contract",1,1,1,NA,NA,1,"Indefinite Delivery Contract","1","1","1","287061.8000","NULL","NULL","SINGLE AWARD","1","Indefinite Delivery Contract"
8609840,NA,NA,"5/25/2008","5/25/2008",1,35924393,35924393,35924393,2008,2008,0,"","W91GY008C0026",NA,NA,23356,NA,"2100","W91GY0",NA,NA,"J","0","","A",NA,TRUE,NA,NA,35924393,"00:00.0","00:00.0",0,0,0,0,0,0,35924393,35924393,35924393,0,0,0,0,0,0,0,"00:00.0","00:00.0","","ORG-2874","Products",0,NA,NA,0,NA,NA,0,"Definitive Contract",NA,NA,NA,NA,NA,NA,NA,"1","1","1","35924393.0000","NULL","NULL","NULL","0","Definitive Contract"
20430059,"SINGLE AWARD",NA,"3/1/2012","3/1/2012",3,257030360,257030360,257030360,2011,2012,1,"SP060011D0493","B001",NA,NA,250764,NA,"97AS","SP0600",NA,NA,"K","0","","A",NA,TRUE,NA,NA,257030360,"00:00.0","00:00.0",0,0,0,72855200,72855200,72855200,109797072,109797072,109797072,0,1,0,0,0,1,1,"00:00.0","00:00.0","","ORG-2775","Products",0,NA,NA,0,NA,"SINGLE AWARD",1,"Indefinite Delivery Contract",25,1,1,NA,NA,1,"Indefinite Delivery Contract","25","1","1","257030359.9600","NULL","NULL","SINGLE AWARD","1","Indefinite Delivery Contract"
22752340,"SINGLE AWARD",NA,"11/22/2010","11/22/2010",1,19914795,19914795,19914795,2010,2010,1,"SPM8EJ09D0022","102F",NA,NA,214920,NA,"97AS","SPM8EJ",NA,NA,"J","0","","D",NA,TRUE,NA,NA,19914795,"00:00.0","00:00.0",0,0,0,0,0,0,19914795,19914795,19914795,0,0,0,0,0,0,0,"00:00.0","00:00.0","","ORG-2781","Products",0,NA,NA,0,NA,"SINGLE AWARD",1,"Indefinite Delivery Contract",14,0,1,NA,NA,1,"Indefinite Delivery Contract","14","0","1","19914795.0000","NULL","NULL","SINGLE AWARD","1","Indefinite Delivery Contract"
8488283,NA,NA,"3/30/2011","3/30/2011",80,24258557,24258557,24258557,2007,2011,0,"","W912QR07C0060",NA,NA,23356,NA,"2100","W912QR",NA,NA,"J","0","","A",NA,TRUE,NA,NA,24258557,"00:00.0","00:00.0",445951,445951,445951,2102271,2102271,2102271,21744300,21744300,21744300,0,1,0,18,1,57,1,"00:00.0","00:00.0","","ORG-2872","Services",0,NA,NA,0,NA,NA,0,"Definitive Contract",NA,NA,NA,NA,NA,NA,NA,"4","1","1","24258557.0000","NULL","NULL","NULL","0","Definitive Contract"
18998563,"SINGLE AWARD",NA,"6/16/2011","6/16/2011",2,29943.43,5722785.08,28894332.26,2011,2011,1,"N3319110D1801","47",NA,NA,381389,NA,"1700","N33191",NA,NA,"J","0","","A",NA,TRUE,NA,NA,29943.43,"00:00.0","00:00.0",0,0,0,0,0,0,29943.43,5722785.08,28894332.26,0,1,0,0,0,0,0,"00:00.0","00:00.0","","ORG-2940","Services",0,NA,NA,0,NA,"SINGLE AWARD",1,"Indefinite Delivery Contract",3,1,1,NA,NA,1,"Indefinite Delivery Contract","3","1","1","29943.4300","NULL","NULL","SINGLE AWARD","1","Indefinite Delivery Contract"
18182890,"MULTIPLE AWARD",NA,"8/31/2009","8/31/2009",7,709979,709979,709979,2008,2009,1,"HC101306A2002","7",NA,NA,153280,NA,"97AK","HC1028",NA,NA,"J","0","FAIR","A",NA,TRUE,NA,NA,709979,"00:00.0","00:00.0",0,0,0,448065,448065,186151,261914,261914,523828,0,1,0,0,0,3,1,"00:00.0","00:00.0","","","Services",0,NA,NA,0,NA,"MULTIPLE AWARD",1,"Indefinite Delivery Contract",2,0,1,NA,NA,1,"Indefinite Delivery Contract","2","0","1","709979.0000","NULL","NULL","MULTIPLE AWARD","1","Indefinite Delivery Contract"
18495369,"MULTIPLE AWARD",NA,"9/30/2008","9/30/2008",1,5447594.16,5447594.16,5447594.16,2008,2008,1,"HTC71107D0021","615",NA,NA,419015,NA,"9776","HTC711",NA,NA,"J","0","FAIR","A",NA,TRUE,NA,NA,5447594.16,"00:00.0","00:00.0",0,0,0,0,0,0,5447594.16,5447594.16,5447594.16,0,0,0,0,0,0,0,"00:00.0","00:00.0","","","Services",0,NA,NA,0,NA,"MULTIPLE AWARD",1,"Indefinite Delivery Contract",2,0,1,NA,NA,1,"Indefinite Delivery Contract","2","0","1","5447594.1600","NULL","NULL","MULTIPLE AWARD","1","Indefinite Delivery Contract"
8488592,NA,NA,"10/25/2012","10/25/2012",35,77892527,77938309,77938309,2008,2011,0,"","W912QR08C0016",NA,NA,23356,NA,"2100","W912QR",NA,NA,"J","0","","A",NA,TRUE,NA,NA,77892527,"00:00.0","00:00.0",-321025,-321025,-321025,1655552,1701334,1701334,76558000,76558000,76558000,0,1,0,6,1,27,1,"00:00.0","00:00.0","","ORG-2872","Services",0,NA,NA,0,NA,NA,0,"Definitive Contract",NA,NA,NA,NA,NA,NA,NA,"2","1","1","77892527.0000","NULL","NULL","NULL","0","Definitive Contract"
24638607,"SINGLE AWARD",NA,"2/10/2014","3/31/2009",1,65875,65875,65875,2009,2009,1,"W911S109A0002","3",NA,NA,304974,NA,"2100","W911S1",NA,NA,"J","0","","A",NA,TRUE,NA,NA,65875,"00:00.0","00:00.0",0,0,0,0,0,0,65875,65875,65875,0,0,0,0,0,0,0,"00:00.0","00:00.0","","ORG-2877","Services",0,NA,NA,0,NA,"SINGLE AWARD",1,"Indefinite Delivery Contract",3,1,1,NA,NA,1,"Indefinite Delivery Contract","3","1","1","65875.0000","NULL","NULL","SINGLE AWARD","1","Indefinite Delivery Contract"
10120606,"SINGLE AWARD",NA,"9/30/2010","9/30/2010",12,52606553.12,52606553.12,52606553.12,2008,2012,1,"FA890304D8679","109",NA,NA,152117,NA,"5700","FA8903",NA,NA,"U","0","","A",NA,FALSE,NA,NA,52606553.12,"00:00.0","00:00.0",0,0,0,0,0,0,51973614,51973614,51973614,1,1,0,0,0,6,1,"00:00.0","00:00.0","","ORG-2825","Services",0,NA,NA,0,NA,"SINGLE AWARD",1,"Indefinite Delivery Contract",2,1,1,NA,NA,1,"Indefinite Delivery Contract","2","1","1","52606553.1200","NULL","NULL","SINGLE AWARD","1","Indefinite Delivery Contract"
9181332,"SINGLE AWARD",NA,"4/30/2008","4/30/2008",6,1573960.92,1573960.92,1573960.92,2007,2012,1,"DAAE0798DT060","103",NA,NA,205310,NA,"2100","W56HZV",NA,NA,"Y","0","","A",NA,FALSE,NA,NA,1573960.92,"00:00.0","00:00.0",0,0,0,292642.39,292642.39,292642.39,1450427,1450427,1450427,0,1,0,0,0,4,1,"00:00.0","00:00.0","","ORG-2877","Services",0,NA,NA,0,NA,"SINGLE AWARD",1,"Indefinite Delivery Contract",6,1,1,NA,NA,1,"Indefinite Delivery Contract","6","1","1","1573960.9200","NULL","NULL","SINGLE AWARD","1","Indefinite Delivery Contract"
18500713,"SINGLE AWARD",NA,"12/31/2010","12/31/2010",15,20187684.2,20187684.2,20187684.2,2010,2011,1,"HTC71109D5022","2",NA,NA,188025,NA,"9776","HTC711",NA,NA,"J","0","","A",NA,TRUE,NA,NA,20187684.2,"00:00.0","00:00.0",0,0,0,-303720.04,-303720.04,-303720.04,20673473.74,20673473.74,20673473.74,1,1,1,0,0,9,1,"00:00.0","00:00.0","","","Services",0,NA,NA,0,NA,"SINGLE AWARD",1,"Indefinite Delivery Contract",1,1,1,NA,NA,1,"Indefinite Delivery Contract","1","1","1","20187684.2000","NULL","NULL","SINGLE AWARD","1","Indefinite Delivery Contract"
3580091,NA,NA,"1/29/2012","1/29/2012",1,1647085,1647085,1647085,2009,2009,0,"","N6833509C0104",NA,NA,23356,NA,"1700","N68335",NA,NA,"U","0","","D",NA,FALSE,NA,NA,1647085,"00:00.0","00:00.0",0,0,0,0,0,0,1647085,1647085,1647085,0,0,0,0,0,0,0,"00:00.0","00:00.0","","ORG-2936","R&D",1,1647085,"00:00.0",1,NA,NA,0,"Definitive Contract",NA,NA,NA,NA,NA,NA,NA,"1","0","1","1647085.0000","NULL","NULL","NULL","0","Definitive Contract"
19010691,"SINGLE AWARD",NA,"10/31/2011","10/31/2011",27,55934216.93,68142426.09,190233777.6,2007,2011,1,"N4008007D0470","FB00",NA,NA,325882,NA,"1700","N40080",NA,NA,"J","0","","A",NA,TRUE,NA,NA,55934216.93,"00:00.0","00:00.0",0,0,0,17051452.18,17051452.18,17051452.18,5402562.18,5402562.18,83123418.4,0,1,0,0,0,15,1,"00:00.0","00:00.0","","ORG-2940","Services",0,NA,NA,0,NA,"SINGLE AWARD",1,"Indefinite Delivery Contract",4,1,1,NA,NA,1,"Indefinite Delivery Contract","4","1","1","55934216.9300","NULL","NULL","SINGLE AWARD","1","Indefinite Delivery Contract"
18494820,"MULTIPLE AWARD",NA,"9/30/2008","9/30/2008",2,3317879.94,3317879.94,3317879.94,2008,2008,1,"HTC71107D0021","50",NA,NA,419015,NA,"9776","HTC711",NA,NA,"J","0","FAIR","A",NA,TRUE,NA,NA,3317879.94,"00:00.0","00:00.0",0,0,0,-3636,-3636,-3636,3321515.94,3321515.94,3321515.94,0,1,0,0,0,1,1,"00:00.0","00:00.0","","","Services",0,NA,NA,0,NA,"MULTIPLE AWARD",1,"Indefinite Delivery Contract",9,0,1,NA,NA,1,"Indefinite Delivery Contract","9","0","1","3317879.9400","NULL","NULL","MULTIPLE AWARD","1","Indefinite Delivery Contract"
20425554,"SINGLE AWARD",NA,"4/30/2009","4/30/2009",3,224369950.2,224369950.2,224369950.2,2008,2009,1,"SP060008D0465","B001",NA,NA,414119,NA,"97AS","SP0600",NA,NA,"K","0","","A",NA,TRUE,NA,NA,224369950.2,"00:00.0","00:00.0",0,0,0,-593437,-593437,-593437,224963387.2,224963387.2,224963387.2,0,1,0,0,0,2,1,"00:00.0","00:00.0","","ORG-2775","Products",0,NA,NA,0,NA,"SINGLE AWARD",1,"Indefinite Delivery Contract",23,1,1,NA,NA,1,"Indefinite Delivery Contract","23","1","1","224369950.2000","NULL","NULL","SINGLE AWARD","1","Indefinite Delivery Contract"
18630536,"SINGLE AWARD",NA,"3/31/2013","3/31/2013",43,765674203.1,765674203.1,765674203.1,2010,2013,1,"M6785407D5030","9",NA,NA,196827,NA,"1700","M67854",NA,NA,"J","0","","A",NA,TRUE,NA,NA,765674203.1,"00:00.0","00:00.0",454633594.6,162308907.1,162308907.1,0,0,0,311040608.5,603365296,603365296,0,1,0,39,1,0,0,"00:00.0","00:00.0","","ORG-2943","Products",0,NA,NA,0,NA,"SINGLE AWARD",1,"Indefinite Delivery Contract",10,1,1,NA,NA,1,"Indefinite Delivery Contract","10","1","1","765674203.1134","NULL","NULL","SINGLE AWARD","1","Indefinite Delivery Contract"
24982018,"MULTIPLE AWARD",NA,"9/26/2013","9/26/2013",82,215199041.8,223163614.3,223163614.3,2010,2013,1,"W91QUZ06D0012","4",NA,NA,158724,NA,"2100","",NA,NA,"V","0","FAIR","A",NA,FALSE,NA,NA,215199041.8,"00:00.0","00:00.0",56071380.32,56152704.86,56152704.86,26592922.41,134727356.9,12180520.39,10100000,30620759,146553000,0,1,0,27,1,11,1,"00:00.0","00:00.0","","ORG-2877","Services",0,NA,NA,0,NA,"MULTIPLE AWARD",1,"Indefinite Delivery Contract",2,0,1,NA,NA,1,"Indefinite Delivery Contract","2","0","1","221097883.8400","NULL","NULL","MULTIPLE AWARD","NULL","NULL"
19004124,"SINGLE AWARD",NA,"12/31/2011","12/31/2011",9,6951243.43,6951243.43,6951243.43,2011,2012,1,"N4002508D8006","24",NA,NA,185690,NA,"1700","N50054",NA,NA,"U","0","","A",NA,FALSE,NA,NA,6951243.43,"00:00.0","00:00.0",0,0,0,0,0,0,1555215,7115322.81,7115322.81,0,1,0,0,0,0,0,"00:00.0","00:00.0","","ORG-2941","Products",0,NA,NA,0,NA,"SINGLE AWARD",1,"Indefinite Delivery Contract",2,1,1,NA,NA,1,"Indefinite Delivery Contract","2","1","1","6887543.4300","NULL","NULL","SINGLE AWARD","NULL","NULL"
18736449,"MULTIPLE AWARD",NA,"9/14/2011","9/14/2011",2,225129.34,225129.34,225129.34,2010,2010,1,"N0010408AZF35","KH01",NA,NA,228191,NA,"97AK","HC1028",NA,NA,"J","0","FAIR","A",NA,TRUE,NA,NA,225129.34,"00:00.0","00:00.0",0,0,0,0,0,0,225129.34,225129.34,225129.34,0,1,0,0,0,0,0,"00:00.0","00:00.0","","","Products",0,NA,NA,0,NA,"MULTIPLE AWARD",1,"Indefinite Delivery Contract",3,0,1,NA,NA,1,"Indefinite Delivery Contract","3","0","1","225129.3400","NULL","NULL","MULTIPLE AWARD","1","Indefinite Delivery Contract"
14485893,"MULTIPLE AWARD",NA,"9/29/2010","9/29/2010",2,178273.5,178273.5,178273.5,2010,2010,1,"GS07F9707G","H9223910F0087",NA,NA,342882,NA,"97ZS","H92239",NA,NA,"J","0","FAIR","A",NA,TRUE,NA,NA,178273.5,"00:00.0","00:00.0",30324,30324,30324,0,0,0,147949.5,147949.5,147949.5,0,1,0,1,1,0,0,"00:00.0","00:00.0","","","Products",0,NA,NA,0,NA,"MULTIPLE AWARD",0,"Federal Supply Schedule",3,0,1,NA,NA,0,"Federal Supply Schedule","3","0","1","178273.5000","NULL","NULL","MULTIPLE AWARD","0","Federal Supply Schedule"
20427703,"SINGLE AWARD",NA,"7/30/2011","7/30/2011",8,149214334.6,149214334.6,149214334.6,2010,2012,1,"SP060010D0481","B001",NA,NA,397967,NA,"97AS","SP0600",NA,NA,"K","0","","A",NA,TRUE,NA,NA,149214334.6,"00:00.0","00:00.0",0,0,0,13042741.43,13042741.43,13042741.43,122798741.6,122798741.6,122798741.6,0,1,0,0,0,6,1,"00:00.0","00:00.0","","ORG-2775","Products",0,NA,NA,0,NA,"SINGLE AWARD",1,"Indefinite Delivery Contract",10,1,1,NA,NA,1,"Indefinite Delivery Contract","10","1","1","149214334.5900","NULL","NULL","SINGLE AWARD","1","Indefinite Delivery Contract"
4515528,NA,NA,"12/25/2008","12/25/2008",1,511353,511353,511353,2008,2008,0,"","SPM4A708C0225",NA,NA,23356,NA,"97AS","SPM4A7",NA,NA,"J","0","","A",NA,TRUE,NA,NA,511353,"00:00.0","00:00.0",0,0,0,0,0,0,511353,511353,511353,0,0,0,0,0,0,0,"00:00.0","00:00.0","","ORG-2787","Products",0,NA,NA,0,NA,NA,0,"Definitive Contract",NA,NA,NA,NA,NA,NA,NA,"1","1","1","511353.0000","NULL","NULL","NULL","0","Definitive Contract"
16608855,"MULTIPLE AWARD",NA,"11/30/2008","11/30/2008",7,4330745.1,4330745.1,4330745.1,2007,2010,1,"GS23F0149R","W9133L07F0054",NA,NA,319259,NA,"2100","W9133L",NA,NA,"","0","FAIR","A",NA,TRUE,NA,NA,4330745.1,"00:00.0","00:00.0",0,0,0,1714960,1714960,1714960,2092733,2092733,2092733,1,1,0,0,0,3,1,"00:00.0","00:00.0","","ORG-2869","Services",0,NA,NA,0,NA,"MULTIPLE AWARD",0,"Federal Supply Schedule",2,0,1,NA,NA,0,"Federal Supply Schedule","2","0","1","4330745.1000","NULL","NULL","MULTIPLE AWARD","0","Federal Supply Schedule"
24604489,"MULTIPLE AWARD",NA,"2/28/2011","2/28/2011",8,3780161.16,14802461.18,14802461.18,2008,2013,1,"W9113M07D0007","22",NA,NA,83810,NA,"2100","W9113M",NA,NA,"J","CAA","FAIR","A",NA,TRUE,NA,NA,3780161.16,"00:00.0","00:00.0",0,0,0,0,0,0,3780161.16,14802461.18,14802461.18,0,1,0,0,0,0,0,"00:00.0","00:00.0","","ORG-2871","R&D",1,3780161.16,"00:00.0",1,NA,"MULTIPLE AWARD",1,"Indefinite Delivery Contract",2,0,1,NA,NA,1,"Indefinite Delivery Contract","2","0","1","3780161.1600","NULL","NULL","MULTIPLE AWARD","1","Indefinite Delivery Contract"
18199646,"MULTIPLE AWARD",NA,"4/30/2012","4/30/2012",28,67168947,67168947,67168947,2009,2013,1,"HC102808D2021","5",NA,NA,440661,NA,"97AK","HC1028",NA,NA,"J","0","FAIR","A",NA,TRUE,NA,NA,67168947,"00:00.0","00:00.0",0,0,0,21269100.5,36092198.49,11758270.49,18542559.66,23920262,41060735,0,1,0,0,0,13,1,"00:00.0","00:00.0","","","Services",0,NA,NA,0,NA,"MULTIPLE AWARD",1,"Indefinite Delivery Contract",2,0,1,NA,NA,1,"Indefinite Delivery Contract","2","0","1","67168947.0000","NULL","NULL","MULTIPLE AWARD","1","Indefinite Delivery Contract"
24558792,"SINGLE AWARD",NA,"8/30/2012","8/30/2012",3,65861628.4,65861628.4,65861628.4,2010,2011,1,"W56HZV06D0269","22",NA,NA,238413,NA,"2100","W56HZV",NA,NA,"J","0","","D",NA,TRUE,NA,NA,65861628.4,"00:00.0","00:00.0",0,0,0,207014.4,207014.4,207014.4,65654614,65654614,65654614,0,1,0,0,0,1,1,"00:00.0","00:00.0","","ORG-2877","Products",0,NA,NA,0,NA,"SINGLE AWARD",1,"Indefinite Delivery Contract",6,0,1,NA,NA,1,"Indefinite Delivery Contract","6","0","1","65861628.4000","NULL","NULL","SINGLE AWARD","1","Indefinite Delivery Contract"
20425551,"SINGLE AWARD",NA,"1/30/2009","1/30/2009",1,254149949.6,254149949.6,254149949.6,2008,2008,1,"SP060008D0462","B001",NA,NA,190597,NA,"97AS","SP0600",NA,NA,"K","0","","A",NA,TRUE,NA,NA,254149949.6,"00:00.0","00:00.0",0,0,0,0,0,0,254149949.6,254149949.6,254149949.6,0,0,0,0,0,0,0,"00:00.0","00:00.0","","ORG-2775","Products",0,NA,NA,0,NA,"SINGLE AWARD",1,"Indefinite Delivery Contract",10,1,1,NA,NA,1,"Indefinite Delivery Contract","10","1","1","254149949.5900","NULL","NULL","SINGLE AWARD","1","Indefinite Delivery Contract"
24638295,"SINGLE AWARD",NA,"2/28/2008","2/28/2008",2,113311,113311,113311,2007,2007,1,"W911S107D0001","7",NA,NA,80897,NA,"2100","W911S1",NA,NA,"J","0","","A",NA,TRUE,NA,NA,113311,"00:00.0","00:00.0",0,0,0,0,0,0,118607,118607,118607,0,1,0,0,0,0,0,"00:00.0","00:00.0","","ORG-2876","Services",0,NA,NA,0,NA,"SINGLE AWARD",1,"Indefinite Delivery Contract",4,1,1,NA,NA,1,"Indefinite Delivery Contract","4","1","1","113311.0000","NULL","NULL","SINGLE AWARD","1","Indefinite Delivery Contract"
24982597,"MULTIPLE AWARD",NA,"12/18/2013","9/18/2013",51,24631748.2,25570541.46,32523194.46,2009,2013,1,"W91QUZ06D0020","KH03",NA,NA,285904,NA,"97AK","HC1028",NA,NA,"R","0","FAIR","A",NA,FALSE,NA,NA,24631748.2,"00:00.0","00:00.0",0,0,0,16504369.13,23471776.46,535715.46,2962962.96,4394764,33986635,0,1,0,2,1,11,1,"00:00.0","00:00.0","","","Services",0,NA,NA,0,NA,"MULTIPLE AWARD",1,"Indefinite Delivery Contract",1,0,1,NA,NA,1,"Indefinite Delivery Contract","1","0","1","24631748.2000","NULL","NULL","MULTIPLE AWARD","1","Indefinite Delivery Contract"
18846885,"SINGLE AWARD",NA,"3/31/2012","3/31/2012",1,227000,227000,227000,2011,2011,1,"N0018908DZ029","152",NA,NA,296510,NA,"1700","N00189",NA,NA,"U","0","","A",NA,FALSE,NA,NA,227000,"00:00.0","00:00.0",0,0,0,0,0,0,227000,227000,227000,0,0,0,0,0,0,0,"00:00.0","00:00.0","","ORG-2937","Services",0,NA,NA,0,NA,"SINGLE AWARD",1,"Indefinite Delivery Contract",1,1,1,NA,NA,1,"Indefinite Delivery Contract","1","1","1","227000.0000","NULL","NULL","SINGLE AWARD","1","Indefinite Delivery Contract"
24675323,"SINGLE AWARD",NA,"8/10/2009","8/10/2009",3,318298,318298,318298,2008,2012,1,"W9123607A0005","11",NA,NA,378696,NA,"2100","W91236",NA,NA,"J","0","","D",NA,TRUE,NA,NA,318298,"00:00.0","00:00.0",-87014,-87014,-87014,0,0,0,405312,405312,405312,0,1,0,2,1,0,0,"00:00.0","00:00.0","","ORG-2872","Services",0,NA,NA,0,NA,"SINGLE AWARD",1,"Indefinite Delivery Contract",2,0,1,NA,NA,1,"Indefinite Delivery Contract","2","0","1","318298.0000","NULL","NULL","SINGLE AWARD","1","Indefinite Delivery Contract"
19014412,"SINGLE AWARD",NA,"5/7/2012","5/7/2012",8,9035385.028,9035385.028,9035385.028,2011,2013,1,"N4008010D0496","4",NA,NA,76962,NA,"1700","N40080",NA,NA,"J","0","","D",NA,TRUE,NA,NA,9035385.028,"00:00.0","00:00.0",6326.15,6326.15,6326.15,2351079.878,2351079.878,2351079.878,6677979,6677979,6677979,0,1,0,1,1,6,1,"00:00.0","00:00.0","","ORG-2940","Services",0,NA,NA,0,NA,"SINGLE AWARD",1,"Indefinite Delivery Contract",35,0,1,NA,NA,1,"Indefinite Delivery Contract","35","0","1","9035385.0275","NULL","NULL","SINGLE AWARD","1","Indefinite Delivery Contract"
24949690,"SINGLE AWARD",NA,"5/2/2008","5/2/2008",2,23786230,23786230,23786230,2008,2008,1,"W91QUZ04D0009","60",NA,NA,363351,NA,"2100","W91QUZ",NA,NA,"J","0","","A",NA,TRUE,NA,NA,23786230,"00:00.0","00:00.0",0,0,0,0,0,0,23786230,23786230,23786230,0,1,0,0,0,0,0,"00:00.0","00:00.0","","ORG-2876","Products",0,NA,NA,0,NA,"SINGLE AWARD",1,"Indefinite Delivery Contract",3,1,1,NA,NA,1,"Indefinite Delivery Contract","3","1","1","23786230.0000","NULL","NULL","SINGLE AWARD","1","Indefinite Delivery Contract"
