"systemequipmentcode","CSIScontractID","SumOfnumberOfActions","SumofObligatedAmount","SumOfbaseandexercisedoptionsvalue","Sumofbaseandalloptionsvalue","StartFiscal_Year","maxoffiscal_year","IsIDV","idvpiid","piid","ContractLabelID","hyphenatedIDVpiid","CSISidvpiidID","IsPerformanceBasedLogistics","ContractingAgencyID","ContractingOfficeID","MajorCommandID","FundingAgencyID","FundingOfficeID","TypeOfContractPricing","systemequipmentcode2","statutoryexceptiontofairopportunity","extentcompeted","IsCostBased","IsFixedPrice","IsIncentive","contractactiontype","ObligatedAmount","MinOfEffectiveDate","MaxOfEffectiveDate","SumOfUnmodifiedobligatedAmount","SumOfUnmodifiedbaseandexercisedoptionsvalue","SumOfUnmodifiedbaseandalloptionsvalue","UnmodifiedNumberOfOffersReceived","IsClosed","IsModified","IsTerminated","SumOfisChangeOrder","MaxOfisChangeOrder","SumOfisNewWork","MaxOfisNewWork","LastSignedLastDateToOrder","LastUltimateCompletionDate","LastCurrentCompletionDate","ChangeOrderObligatedAmount","ChangeOrderBaseAndExercisedOptionsValue","ChangeOrderBaseAndAllOptionsValue","NewWorkObligatedAmount","NewWorkBaseAndExercisedOptionsValue","NewWorkBaseAndAllOptionsValue","IsFullAndOpen","IsSomeCompetition","IsOnlyOneSource","IsFollowonToCompetedAction","numberofoffersreceived","multipleorsingleawardidc","AwardOrIDVcontractactiontype"
"180","3047534","3","3934.74","0","0","2005","2010","0","","N0016405P0130","NA","","23356","","1700","N00164","NA","NA","NA","J","180","","A","NA","True","NA","NA","3934.74","2004-12-21 00:00:00.0000000","2009-12-30 00:00:00.0000000","5902.11","0","0","NA","1","1","0","0","0","0","0","NA","2005-05-10","2005-05-10","0","0","0","0","0","0",1,1,NA,NA,1,NA,"Purchase Order"
"515","2932075","1","7284","0","0","2005","2005","0","","M6785405M0074","NA","","23356","","1700","M67854","NA","NA","NA","J","515","","A","NA","True","NA","NA","7284","2005-09-30 00:00:00.0000000","2005-09-30 00:00:00.0000000","7284","0","0","3","0","0","0","0","0","0","0","NA","NA","2006-09-30","0","0","0","0","0","0",1,1,NA,NA,3,NA,"Purchase Order"
"239","25156008","4","1592618","1592618","1592618","2013","2013","0","","FA880313C0009","NA","","23356","","5700","FA8803","NA","NA","NA","J","239","","A","NA","True","NA","NA","1592618","2013-03-01 00:00:00.0000000","2013-07-31 00:00:00.0000000","1592618","1592618","1592618","NA","0","1","0","0","0","3","1","NA","2014-03-04","2013-03-01","0","0","0","0","0","0",1,1,NA,NA,60,NA,"Definitive Contract"
"198","19220861","1","15298","0","0","2005","2005","1","N6264903D0008","L343","NA","","116077","","1700","N32778","NA","NA","NA","J","198","","A","NA","True","NA","NA","15298","2005-03-24 00:00:00.0000000","2005-03-24 00:00:00.0000000","15298","0","0","3","0","0","0","0","0","0","0","NA","NA","2005-04-15","0","0","0","0","0","0",1,1,NA,NA,3,"SINGLE AWARD","Indefinite Delivery Contract"
"515","17775078","1","36409","36409","36409","2009","2009","1","GS35F0511T","M6785409F0021","NA","","149197","","1700","M67854","NA","NA","NA","J","515","FAIR","A","NA","True","NA","NA","36409","2009-08-23 00:00:00.0000000","2009-08-23 00:00:00.0000000","36409","36409","36409","0","0","0","0","0","0","0","0","NA","2010-08-22","2010-08-22","0","0","0","0","0","0",0,1,NA,NA,0,"MULTIPLE AWARD","Federal Supply Schedule"
"198","18982931","1","165","0","0","2005","2005","1","N0060400A0002","67AA","NA","","302894","","1700","N00604","NA","NA","NA","J","198","","A","NA","True","NA","NA","165","2005-03-16 00:00:00.0000000","2005-03-16 00:00:00.0000000","165","0","0","2","0","0","0","0","0","0","0","NA","NA","2005-03-31","0","0","0","0","0","0",1,1,NA,NA,2,"SINGLE AWARD","Indefinite Delivery Contract"
"198","17680438","1","56457","0","0","2005","2005","1","GS35F0279J","N0014005F0239","NA","","64783","","1700","N00140","NA","NA","NA","NO","198","","A","NA","","NA","NA","56457","2005-05-31 00:00:00.0000000","2005-05-31 00:00:00.0000000","56457","0","0","1","0","0","0","0","0","0","0","NA","NA","2005-09-30","0","0","0","0","0","0",0,1,NA,NA,1,"MULTIPLE AWARD","Federal Supply Schedule"
"180","18785809","1","45493.5","45493.5","45493.5","2010","2010","1","N0016410DGP38","0001","NA","","230745","","1700","N00164","NA","NA","NA","J","180","","D","NA","True","NA","NA","45493.5","2010-04-06 00:00:00.0000000","2010-04-06 00:00:00.0000000","45493.5","45493.5","45493.5","2","0","0","0","0","0","0","0","NA","2010-07-20","2010-07-20","0","0","0","0","0","0",0,1,NA,NA,2,"SINGLE AWARD","Indefinite Delivery Contract"
"198","18983166","1","76","0","0","2005","2005","1","N0060400A0029","55AA","NA","","393416","","1700","N00604","NA","NA","NA","J","198","","A","NA","True","NA","NA","76","2005-03-16 00:00:00.0000000","2005-03-16 00:00:00.0000000","76","0","0","2","0","0","0","0","0","0","0","NA","NA","2005-03-28","0","0","0","0","0","0",1,1,NA,NA,2,"SINGLE AWARD","Indefinite Delivery Contract"
"180","3047391","1","3038","0","0","2005","2005","0","","N0016405M0477","NA","","23356","","1700","N00164","NA","NA","NA","J","180","","D","NA","True","NA","NA","3038","2005-09-29 00:00:00.0000000","2005-09-29 00:00:00.0000000","3038","0","0","3","0","0","0","0","0","0","0","NA","NA","2005-11-07","0","0","0","0","0","0",0,1,NA,NA,3,NA,"Purchase Order"
"198","18984165","1","2365","0","0","2005","2005","1","N0060405A0001","04AA","NA","","222792","","1700","N00604","NA","NA","NA","J","198","","A","NA","True","NA","NA","2365","2005-03-01 00:00:00.0000000","2005-03-01 00:00:00.0000000","2365","0","0","2","0","0","0","0","0","0","0","NA","NA","2005-03-15","0","0","0","0","0","0",1,1,NA,NA,2,"SINGLE AWARD","Indefinite Delivery Contract"
"198","19220887","1","11349","0","0","2006","2006","1","N6264903D0008","LE15","NA","","116077","","1700","N32778","NA","NA","NA","J","198","","A","NA","True","NA","NA","11349","2006-03-28 00:00:00.0000000","2006-03-28 00:00:00.0000000","11349","0","0","3","0","0","0","0","0","0","0","NA","NA","2006-04-02","0","0","0","0","0","0",1,1,NA,NA,3,"SINGLE AWARD","Indefinite Delivery Contract"
"180","17909495","1","24508","0","0","2005","2005","1","GS35F4076D","N0016405F0098","NA","","197245","","1700","N00164","NA","NA","NA","NO","180","","A","NA","","NA","NA","24508","2004-12-10 00:00:00.0000000","2004-12-10 00:00:00.0000000","24508","0","0","1","0","0","0","0","0","0","0","NA","NA","2004-12-27","0","0","0","0","0","0",0,1,NA,NA,1,"MULTIPLE AWARD","Federal Supply Schedule"
"198","18983352","1","1966","0","0","2005","2005","1","N0060400A0060","12AA","NA","","432523","","1700","N00604","NA","NA","NA","J","198","","A","NA","True","NA","NA","1966","2005-03-01 00:00:00.0000000","2005-03-01 00:00:00.0000000","1966","0","0","2","0","0","0","0","0","0","0","NA","NA","2005-03-15","0","0","0","0","0","0",1,1,NA,NA,2,"SINGLE AWARD","Indefinite Delivery Contract"
"198","18982974","1","4635","0","0","2005","2005","1","N0060400A0019","04AB","NA","","15742","","1700","N00604","NA","NA","NA","J","198","","A","NA","True","NA","NA","4635","2005-03-16 00:00:00.0000000","2005-03-16 00:00:00.0000000","4635","0","0","2","0","0","0","0","0","0","0","NA","NA","2005-03-31","0","0","0","0","0","0",1,1,NA,NA,2,"SINGLE AWARD","Indefinite Delivery Contract"
"180","18776755","2","1790213.2","1790213.2","1790213.2","2007","2007","1","N0016402D8902","0010","NA","","19479","","1700","N00164","NA","NA","NA","J","180","","D","NA","True","NA","NA","1790213.2","2006-11-07 00:00:00.0000000","2007-06-07 00:00:00.0000000","1790213.2","1790213.2","1790213.2","NA","0","1","0","0","0","0","0","NA","2007-09-30","2007-09-30","0","0","0","0","0","0",0,1,0,0,2,"SINGLE AWARD","Indefinite Delivery Contract"
"515","2931700","1","69914","0","0","2004","2004","0","","M6785404C0027","NA","","23356","","1700","F9999","NA","NA","NA","J","515","","D","NA","True","NA","NA","69914","2004-03-09 00:00:00.0000000","2004-03-09 00:00:00.0000000","69914","0","0","22","0","0","0","0","0","0","0","NA","NA","2004-09-09","0","0","0","0","0","0",0,1,NA,NA,22,NA,"Definitive Contract"
"198","19239819","1","3328","0","0","2004","2004","1","N6267001D0003","8B3E","NA","","410474","","1700","BS670","NA","NA","NA","J","198","","A","NA","True","NA","NA","3328","2004-02-13 00:00:00.0000000","2004-02-13 00:00:00.0000000","3328","0","0","2","0","0","0","0","0","0","0","NA","NA","2004-02-18","0","0","0","0","0","0",1,1,NA,NA,2,"SINGLE AWARD","Indefinite Delivery Contract"
"198","18983369","587","3107","0","0","2005","2005","1","N0060400A0060","20AB","NA","","432523","","1700","N00604","NA","NA","NA","J","198","","A","NA","True","NA","NA","3107","2005-04-21 00:00:00.0000000","2005-04-21 00:00:00.0000000","3107","0","0","2","0","0","0","0","0","0","0","NA","NA","2005-05-06","0","0","0","0","0","0",1,1,NA,NA,2,"SINGLE AWARD","Indefinite Delivery Contract"
"180","3056313","2","3168","3168","3168","2009","2009","0","","N0016409P0034","NA","","23356","","1700","N00164","NA","NA","NA","J","180","","A","NA","True","NA","NA","3168","2008-10-20 00:00:00.0000000","2008-10-24 00:00:00.0000000","3168","3168","3168","0","0","1","0","0","0","0","0","NA","2008-11-10","2008-11-10","0","0","0","0","0","0",1,1,NA,NA,0,NA,"Purchase Order"
"198","18983183","1","1217","0","0","2005","2005","1","N0060400A0033","01AB","NA","","309435","","1700","N00604","NA","NA","NA","J","198","","A","NA","True","NA","NA","1217","2005-04-01 00:00:00.0000000","2005-04-01 00:00:00.0000000","1217","0","0","2","0","0","0","0","0","0","0","NA","NA","2005-04-15","0","0","0","0","0","0",1,1,NA,NA,2,"SINGLE AWARD","Indefinite Delivery Contract"
"180","3047408","1","3606","0","0","2005","2005","0","","N0016405M0494","NA","","23356","","1700","N00164","NA","NA","NA","J","180","","A","NA","True","NA","NA","3606","2005-09-30 00:00:00.0000000","2005-09-30 00:00:00.0000000","3606","0","0","3","0","0","0","0","0","0","0","NA","NA","2005-12-23","0","0","0","0","0","0",1,1,NA,NA,3,NA,"Purchase Order"
"198","18983200","1","1325","0","0","2005","2005","1","N0060400A0033","30AA","NA","","309435","","1700","N00604","NA","NA","NA","J","198","","A","NA","True","NA","NA","1325","2005-03-16 00:00:00.0000000","2005-03-16 00:00:00.0000000","1325","0","0","2","0","0","0","0","0","0","0","NA","NA","2005-03-31","0","0","0","0","0","0",1,1,NA,NA,2,"SINGLE AWARD","Indefinite Delivery Contract"
"180","17610377","1","49515","0","0","2004","2004","1","GS35F0158J","N0016404F0525","NA","","275130","","1700","BW17A","NA","NA","NA","NO","180","","A","NA","","NA","NA","49515","2004-08-16 00:00:00.0000000","2004-08-16 00:00:00.0000000","49515","0","0","0","0","0","0","0","0","0","0","NA","NA","2004-08-31","0","0","0","0","0","0",0,1,NA,NA,0,"MULTIPLE AWARD","Federal Supply Schedule"
"180","16671341","1","110887","0","0","2004","2004","1","GS24F0806A","N0016404F0455","NA","","319529","","1700","BW17A","NA","NA","NA","NO","180","","A","NA","","NA","NA","110887","2004-07-16 00:00:00.0000000","2004-07-16 00:00:00.0000000","110887","0","0","0","0","0","0","0","0","0","0","NA","NA","2004-09-20","0","0","0","0","0","0",0,1,NA,NA,0,"MULTIPLE AWARD","Federal Supply Schedule"
"180","3050213","1","10510","0","0","2006","2006","0","","N0016406P0789","NA","","23356","","1700","N00164","NA","NA","NA","J","180","","A","NA","True","NA","NA","10510","2006-02-28 00:00:00.0000000","2006-02-28 00:00:00.0000000","10510","0","0","2","0","0","0","0","0","0","0","NA","NA","2006-07-14","0","0","0","0","0","0",1,1,NA,NA,2,NA,"Purchase Order"
"198","18983011","1","1935","0","0","2005","2005","1","N0060400A0019","22AB","NA","","15742","","1700","N00604","NA","NA","NA","J","198","","A","NA","True","NA","NA","1935","2005-03-16 00:00:00.0000000","2005-03-16 00:00:00.0000000","1935","0","0","2","0","0","0","0","0","0","0","NA","NA","2005-03-31","0","0","0","0","0","0",1,1,NA,NA,2,"SINGLE AWARD","Indefinite Delivery Contract"
"198","18793222","4","68249","0","0","2004","2005","1","N0017300D2004","0009","NA","","84692","","1700","","NA","NA","NA","J","","","D","NA","True","NA","NA","68249","2004-05-10 00:00:00.0000000","2005-05-27 00:00:00.0000000","54670","0","0","NA","0","1","0","0","0","0","0","NA","NA","2005-10-31","0","0","0","0","0","0",0,1,NA,NA,2,"SINGLE AWARD","Indefinite Delivery Contract"
"198","18984202","1","10225","0","0","2005","2005","1","N0060405A0001","32AA","NA","","222792","","1700","N00604","NA","NA","NA","J","198","","A","NA","True","NA","NA","10225","2005-03-01 00:00:00.0000000","2005-03-01 00:00:00.0000000","10225","0","0","2","0","0","0","0","0","0","0","NA","NA","2005-03-15","0","0","0","0","0","0",1,1,NA,NA,2,"SINGLE AWARD","Indefinite Delivery Contract"
"180","3050027","1","4022","0","0","2006","2006","0","","N0016406P0562","NA","","23356","","1700","N00164","NA","NA","NA","J","180","","A","NA","True","NA","NA","4022","2006-01-25 00:00:00.0000000","2006-01-25 00:00:00.0000000","4022","0","0","1","0","0","0","0","0","0","0","NA","NA","2006-02-02","0","0","0","0","0","0",1,1,NA,NA,1,NA,"Purchase Order"
"515","2932845","1","26356","26356","26356","2007","2007","0","","M6785407P0064","NA","","23356","","1700","M67854","NA","NA","NA","J","515","","D","NA","True","NA","NA","26356","2007-08-28 00:00:00.0000000","2007-08-28 00:00:00.0000000","26356","26356","26356","3","0","0","0","0","0","0","0","NA","2008-09-22","2008-09-22","0","0","0","0","0","0",0,1,NA,NA,3,NA,"Purchase Order"
"198","18982994","23","407","0","0","2005","2005","1","N0060400A0019","14AA","NA","","15742","","1700","N00604","NA","NA","NA","J","198","","A","NA","True","NA","NA","407","2005-03-08 00:00:00.0000000","2005-03-08 00:00:00.0000000","407","0","0","2","0","0","0","0","0","0","0","NA","NA","2005-03-08","0","0","0","0","0","0",1,1,NA,NA,2,"SINGLE AWARD","Indefinite Delivery Contract"
"515","2935142","1","19559.6","19559.6","19559.6","2012","2012","0","","M6785412P0031","NA","","23356","","1700","M67854","NA","NA","NA","J","515","","F","NA","True","NA","NA","19559.6","2012-08-23 00:00:00.0000000","2012-08-23 00:00:00.0000000","19559.6","19559.6","19559.6","4","0","0","0","0","0","0","0","NA","2012-08-31","2012-08-31","0","0","0","0","0","0",0,1,NA,NA,4,NA,"Purchase Order"
"198","18008100","1","9233","0","0","2004","2004","1","GS35F4543G","N0014004F0080","NA","","185502","","1700","RA13A","NA","NA","NA","NO","198","","A","NA","","NA","NA","9233","2003-10-29 00:00:00.0000000","2003-10-29 00:00:00.0000000","9233","0","0","0","0","0","0","0","0","0","0","NA","NA","2003-12-04","0","0","0","0","0","0",0,1,NA,NA,0,"MULTIPLE AWARD","Federal Supply Schedule"
"515","18802206","12","711075","0","0","2006","2010","1","N0017804D4147","HR04","NA","","380853","","1700","N61331","NA","NA","NA","","","FAIR","A","NA","False","NA","NA","711075","2006-03-21 00:00:00.0000000","2010-03-04 00:00:00.0000000","2601","0","0","NA","0","1","0","0","0","2","1","NA","2010-09-30","2010-09-30","0","0","0","2e+05","0","0",0,1,NA,NA,21,"MULTIPLE AWARD","Indefinite Delivery Contract"
"198","19239902","1","209619","0","0","2004","2004","1","N6267002D0001","8B96","NA","","26109","","1700","BS670","NA","NA","NA","J","198","","A","NA","True","NA","NA","209619","2003-12-31 00:00:00.0000000","2003-12-31 00:00:00.0000000","209619","0","0","2","0","0","0","0","0","0","0","NA","NA","2004-01-14","0","0","0","0","0","0",1,1,NA,NA,2,"SINGLE AWARD","Indefinite Delivery Contract"
"198","18983037","1","218","0","0","2005","2005","1","N0060400A0019","35AB","NA","","15742","","1700","N00604","NA","NA","NA","J","198","","A","NA","True","NA","NA","218","2005-03-31 00:00:00.0000000","2005-03-31 00:00:00.0000000","218","0","0","2","0","0","0","0","0","0","0","NA","NA","2005-03-31","0","0","0","0","0","0",1,1,NA,NA,2,"SINGLE AWARD","Indefinite Delivery Contract"
"180","3046223","1","74700","0","0","2004","2004","0","","N0016404M0135","NA","","23356","","1700","BW17A","NA","NA","NA","J","180","","A","NA","True","NA","NA","74700","2003-10-17 00:00:00.0000000","2003-10-17 00:00:00.0000000","74700","0","0","1","0","0","0","0","0","0","0","NA","NA","2004-03-30","0","0","0","0","0","0",1,1,NA,NA,1,NA,"Purchase Order"
"198","3475453","7","691000","0","0","2003","2004","0","","N6267803C3068","NA","","23356","","1700","BS678","NA","NA","NA","J","","","D","NA","True","NA","NA","691000","2003-08-22 00:00:00.0000000","2003-10-09 00:00:00.0000000","171208","0","0","NA","0","1","0","0","0","6","1","NA","NA","2003-10-09","0","0","0","519792","0","0",0,1,0,0,4,NA,"Definitive Contract"
"198","18984228","1","219","0","0","2005","2005","1","N0060405A0001","52AA","NA","","222792","","1700","N00604","NA","NA","NA","J","198","","A","NA","True","NA","NA","219","2005-03-01 00:00:00.0000000","2005-03-01 00:00:00.0000000","219","0","0","2","0","0","0","0","0","0","0","NA","NA","2005-03-15","0","0","0","0","0","0",1,1,NA,NA,2,"SINGLE AWARD","Indefinite Delivery Contract"
"516","18867799","5","4063","4063","4063","2008","2010","1","N0024405D0012","4T23","NA","","163482","","1700","N62793","NA","NA","NA","J","516","FAIR","A","NA","True","NA","NA","4063","2008-08-18 00:00:00.0000000","2010-09-21 00:00:00.0000000","7437.2","7437.2","7437.2","NA","1","1","0","1","1","0","0","NA","2009-09-30","2009-09-30","79.69","79.69","79.69","0","0","0",0,1,NA,NA,1,"MULTIPLE AWARD","Indefinite Delivery Contract"
"198","18983106","1","1746","0","0","2005","2005","1","N0060400A0019","94AA","NA","","15742","","1700","N00604","NA","NA","NA","J","198","","A","NA","True","NA","NA","1746","2005-03-16 00:00:00.0000000","2005-03-16 00:00:00.0000000","1746","0","0","2","0","0","0","0","0","0","0","NA","NA","2005-03-31","0","0","0","0","0","0",1,1,NA,NA,2,"SINGLE AWARD","Indefinite Delivery Contract"
"198","17704108","1","147121","0","0","2004","2004","1","GS35F0326K","N0014004F0304","NA","","430665","","1700","RA13A","NA","NA","NA","NO","198","","A","NA","","NA","NA","147121","2004-04-12 00:00:00.0000000","2004-04-12 00:00:00.0000000","147121","0","0","0","0","0","0","0","0","0","0","NA","NA","2004-05-03","0","0","0","0","0","0",0,1,NA,NA,0,"MULTIPLE AWARD","Federal Supply Schedule"
"180","3052469","1","7274","7274","7274","2007","2007","0","","N0016407P0439","NA","","23356","","1700","N00164","NA","NA","NA","J","180","","A","NA","True","NA","NA","7274","2007-01-08 00:00:00.0000000","2007-01-08 00:00:00.0000000","7274","7274","7274","2","0","0","0","0","0","0","0","NA","2007-03-15","2007-03-15","0","0","0","0","0","0",1,1,NA,NA,2,NA,"Purchase Order"
"198","18983209","1","103","0","0","2005","2005","1","N0060400A0033","39AA","NA","","309435","","1700","N00604","NA","NA","NA","J","198","","A","NA","True","NA","NA","103","2005-03-16 00:00:00.0000000","2005-03-16 00:00:00.0000000","103","0","0","2","0","0","0","0","0","0","0","NA","NA","2005-03-31","0","0","0","0","0","0",1,1,NA,NA,2,"SINGLE AWARD","Indefinite Delivery Contract"
"198","18983000","1","283","0","0","2005","2005","1","N0060400A0019","17AA","NA","","15742","","1700","N00604","NA","NA","NA","J","198","","A","NA","True","NA","NA","283","2005-03-08 00:00:00.0000000","2005-03-08 00:00:00.0000000","283","0","0","2","0","0","0","0","0","0","0","NA","NA","2005-03-08","0","0","0","0","0","0",1,1,NA,NA,2,"SINGLE AWARD","Indefinite Delivery Contract"
"516","2964561","22","15731559","53601377","53601377","2009","2013","0","","N0002409C6207","NA","","23356","","1700","N00024","NA","NA","NA","","516","","D","NA","False","NA","NA","15731559","2009-01-13 00:00:00.0000000","2013-08-23 00:00:00.0000000","388521","9965195","53227607","NA","0","1","0","0","0","3","1","NA","2013-12-31","2013-12-31","0","0","0","5149187","33219312","363770",0,1,NA,NA,1,NA,"Definitive Contract"
"180","3047431","1","3138","0","0","2005","2005","0","","N0016405M0520","NA","","23356","","1700","N00164","NA","NA","NA","J","180","","A","NA","True","NA","NA","3138","2005-09-30 00:00:00.0000000","2005-09-30 00:00:00.0000000","3138","0","0","2","0","0","0","0","0","0","0","NA","NA","2005-12-09","0","0","0","0","0","0",1,1,NA,NA,2,NA,"Purchase Order"
"180","18781232","11","690955","0","0","2006","2007","1","N0016405D8907","0025","NA","","145965","","1700","N00164","NA","NA","NA","U","","","D","NA","False","NA","NA","690955","2006-06-01 00:00:00.0000000","2007-08-28 00:00:00.0000000","137500","0","0","NA","0","1","0","0","0","1","1","NA","2007-05-31","2007-05-31","0","0","0","16855","0","0",0,1,NA,NA,1,"SINGLE AWARD","Indefinite Delivery Contract"
"180","16671347","1","41264","0","0","2004","2004","1","GS24F0806A","N0016404F0596","NA","","319529","","1700","BW17A","NA","NA","NA","NO","180","","A","NA","","NA","NA","41264","2004-09-03 00:00:00.0000000","2004-09-03 00:00:00.0000000","41264","0","0","0","0","0","0","0","0","0","0","NA","NA","2004-10-22","0","0","0","0","0","0",0,1,NA,NA,0,"MULTIPLE AWARD","Federal Supply Schedule"
"198","18983206","1","3218","0","0","2005","2005","1","N0060400A0033","36AA","NA","","309435","","1700","N00604","NA","NA","NA","J","198","","A","NA","True","NA","NA","3218","2005-03-16 00:00:00.0000000","2005-03-16 00:00:00.0000000","3218","0","0","2","0","0","0","0","0","0","0","NA","NA","2005-03-31","0","0","0","0","0","0",1,1,NA,NA,2,"SINGLE AWARD","Indefinite Delivery Contract"
"180","3054092","2","0","0","0","2007","2008","0","","N0016407P2238","NA","","23356","","1700","N00164","NA","NA","NA","","180","","A","NA","True","NA","NA","0","2007-09-22 00:00:00.0000000","2008-01-24 00:00:00.0000000","8920","8920","8920","NA","0","1","0","0","0","0","0","NA","2007-10-03","2007-10-03","0","0","0","0","0","0",1,1,NA,NA,1,NA,"Purchase Order"
"198","16637392","1","45805","0","0","2004","2004","1","GS23F8172H","N0016404F0024","NA","","33622","","1700","BW17A","NA","NA","NA","NO","198","","A","NA","","NA","NA","45805","2003-10-29 00:00:00.0000000","2003-10-29 00:00:00.0000000","45805","0","0","0","0","0","0","0","0","0","0","NA","NA","2004-09-30","0","0","0","0","0","0",0,1,NA,NA,0,"MULTIPLE AWARD","Federal Supply Schedule"
"180","3057524","1","24049.2","24049.2","24049.2","2009","2009","0","","N0016409P1268","NA","","23356","","1700","N00164","NA","NA","NA","J","180","","A","NA","True","NA","NA","24049.2","2009-09-30 00:00:00.0000000","2009-09-30 00:00:00.0000000","24049.2","24049.2","24049.2","3","0","0","0","0","0","0","0","NA","2009-10-30","2009-10-30","0","0","0","0","0","0",1,1,NA,NA,3,NA,"Purchase Order"
"180","3052091","1","5364","5364","5364","2007","2007","0","","N0016407P0039","NA","","23356","","1700","N00164","NA","NA","NA","J","180","","A","NA","True","NA","NA","5364","2006-10-17 00:00:00.0000000","2006-10-17 00:00:00.0000000","5364","5364","5364","2","0","0","0","0","0","0","0","NA","2006-12-16","2006-12-16","0","0","0","0","0","0",1,1,NA,NA,2,NA,"Purchase Order"
"198","18984245","1","9677","0","0","2005","2005","1","N0060405A0001","69AA","NA","","222792","","1700","N00604","NA","NA","NA","J","198","","A","NA","True","NA","NA","9677","2005-04-06 00:00:00.0000000","2005-04-06 00:00:00.0000000","9677","0","0","2","0","0","0","0","0","0","0","NA","NA","2005-04-06","0","0","0","0","0","0",1,1,NA,NA,2,"SINGLE AWARD","Indefinite Delivery Contract"
"198","18983246","1","369","0","0","2005","2005","1","N0060400A0033","9020","NA","","309435","","1700","N00604","NA","NA","NA","J","198","","A","NA","True","NA","NA","369","2005-03-01 00:00:00.0000000","2005-03-01 00:00:00.0000000","369","0","0","2","0","0","0","0","0","0","0","NA","NA","2005-03-15","0","0","0","0","0","0",1,1,NA,NA,2,"SINGLE AWARD","Indefinite Delivery Contract"
"516","2964036","26","50483616","50782276","50782276","2007","2013","0","","N0002407C6227","NA","","23356","","","","NA","NA","NA","","516","","D","NA","True","NA","NA","50483616","2007-05-31 00:00:00.0000000","2013-07-23 00:00:00.0000000","6580913","6580913","47262389","NA","0","1","0","0","0","10","1","NA","2013-09-30","2013-09-30","0","0","0","41322203","44201363","3519887",0,1,1,0,1,NA,"Definitive Contract"
"180","16671467","1","194693","194693","194693","2006","2006","1","GS24F0806A","N0016406F0435","NA","","319529","","1700","N00164","NA","NA","NA","J","180","","A","NA","True","NA","NA","194693","2006-08-08 00:00:00.0000000","2006-08-08 00:00:00.0000000","194693","194693","194693","1","0","0","0","0","0","0","0","NA","2006-10-25","2006-10-25","0","0","0","0","0","0",0,1,NA,NA,1,"MULTIPLE AWARD","Federal Supply Schedule"
"180","17821835","1","12345","0","0","2005","2005","1","GS35F0712N","N0016405F5467","NA","","179130","","1700","N00164","NA","NA","NA","NO","180","","A","NA","","NA","NA","12345","2005-08-31 00:00:00.0000000","2005-08-31 00:00:00.0000000","12345","0","0","1","0","0","0","0","0","0","0","NA","NA","2005-09-30","0","0","0","0","0","0",0,1,NA,NA,1,"MULTIPLE AWARD","Federal Supply Schedule"
"198","17722825","1","463175","0","0","2004","2004","1","GS35F0346J","N0014004F0376","NA","","254367","","1700","RA13A","NA","NA","NA","NO","198","","A","NA","","NA","NA","463175","2004-06-03 00:00:00.0000000","2004-06-03 00:00:00.0000000","463175","0","0","0","0","0","0","0","0","0","0","NA","NA","2004-06-30","0","0","0","0","0","0",0,1,NA,NA,0,"MULTIPLE AWARD","Federal Supply Schedule"
"198","3455464","19","26527393","0","0","2004","2006","0","","N6247703C0157","NA","","23356","","1700","","NA","NA","NA","J","198","","A","NA","True","NA","NA","26527393","2003-12-22 00:00:00.0000000","2006-02-02 00:00:00.0000000","21421000","0","0","NA","0","1","0","18","1","0","0","NA","NA","2005-04-15","5106393","0","0","0","0","0",1,1,NA,NA,14,NA,"Definitive Contract"
"198","18983412","1","1982","0","0","2005","2005","1","N0060400A0060","62AA","NA","","432523","","1700","N00604","NA","NA","NA","J","198","","A","NA","True","NA","NA","1982","2005-03-01 00:00:00.0000000","2005-03-01 00:00:00.0000000","1982","0","0","2","0","0","0","0","0","0","0","NA","NA","2005-03-15","0","0","0","0","0","0",1,1,NA,NA,2,"SINGLE AWARD","Indefinite Delivery Contract"
"198","18983226","1","154","0","0","2005","2005","1","N0060400A0033","55AA","NA","","309435","","1700","N00604","NA","NA","NA","J","198","","A","NA","True","NA","NA","154","2005-03-31 00:00:00.0000000","2005-03-31 00:00:00.0000000","154","0","0","2","0","0","0","0","0","0","0","NA","NA","2005-03-31","0","0","0","0","0","0",1,1,NA,NA,2,"SINGLE AWARD","Indefinite Delivery Contract"
"301","19109264","2","1182061","0","0","2004","2004","1","N6246798D1037","3189","NA","","159599","","1700","C2467","NA","NA","NA","J","301","","A","NA","True","NA","NA","1182061","2003-10-01 00:00:00.0000000","2003-10-01 00:00:00.0000000","0","0","0","NA","0","1","0","1","1","0","0","NA","NA","2003-09-30","1182061","0","0","0","0","0",1,1,NA,NA,1,"SINGLE AWARD","Indefinite Delivery Contract"
"198","18982920","1","263","0","0","2005","2005","1","N0060400A0002","6016","NA","","302894","","1700","N00604","NA","NA","NA","J","198","","A","NA","True","NA","NA","263","2005-03-01 00:00:00.0000000","2005-03-01 00:00:00.0000000","263","0","0","2","0","0","0","0","0","0","0","NA","NA","2005-03-15","0","0","0","0","0","0",1,1,NA,NA,2,"SINGLE AWARD","Indefinite Delivery Contract"
