"systemequipmentcode","CSIScontractID","SumOfnumberOfActions","SumofObligatedAmount","SumOfbaseandexercisedoptionsvalue","Sumofbaseandalloptionsvalue","StartFiscal_Year","maxoffiscal_year","IsIDV","idvpiid","piid","ContractLabelID","hyphenatedIDVpiid","CSISidvpiidID","IsPerformanceBasedLogistics","ContractingAgencyID","ContractingOfficeID","MajorCommandID","FundingAgencyID","FundingOfficeID","TypeOfContractPricing","systemequipmentcode2","statutoryexceptiontofairopportunity","extentcompeted","IsCostBased","IsFixedPrice","IsIncentive","contractactiontype","ObligatedAmount","MinOfEffectiveDate","MaxOfEffectiveDate","SumOfUnmodifiedobligatedAmount","SumOfUnmodifiedbaseandexercisedoptionsvalue","SumOfUnmodifiedbaseandalloptionsvalue","UnmodifiedNumberOfOffersReceived","IsClosed","IsModified","IsTerminated","SumOfisChangeOrder","MaxOfisChangeOrder","SumOfisNewWork","MaxOfisNewWork","LastSignedLastDateToOrder","LastUltimateCompletionDate","LastCurrentCompletionDate","ChangeOrderObligatedAmount","ChangeOrderBaseAndExercisedOptionsValue","ChangeOrderBaseAndAllOptionsValue","NewWorkObligatedAmount","NewWorkBaseAndExercisedOptionsValue","NewWorkBaseAndAllOptionsValue","IsFullAndOpen","IsSomeCompetition","IsOnlyOneSource","IsFollowonToCompetedAction","numberofoffersreceived","multipleorsingleawardidc","AwardOrIDVcontractactiontype"
"515","2934930","6","3496428.72","3496428.72","6249457.26","2012","2013","0","","M6785412C0026","NA","","23356","","1700","M67854","NA","NA","NA","J","515","","A","NA","True","NA","NA","3496428.72","2012-08-03 00:00:00.0000000","2013-05-02 00:00:00.0000000","3496428.72","3496428.72","6249457.26","NA","0","1","0","0","0","0","0","NA","2014-08-06","2013-04-03","0","0","0","0","0","0",1,1,NA,NA,4,NA,"Definitive Contract"
"180","3055718","1","80576","80576","80576","2008","2008","0","","N0016408P1374","NA","","23356","","1700","N00164","NA","NA","NA","J","180","","C","NA","True","NA","NA","80576","2008-07-28 00:00:00.0000000","2008-07-28 00:00:00.0000000","80576","80576","80576","1","0","0","0","0","0","0","0","NA","2009-02-16","2009-02-16","0","0","0","0","0","0",0,0,1,0,1,NA,"Purchase Order"
"198","3244794","1","982413","0","0","2005","2005","0","","N0038305CD036","NA","","23356","","1700","N00383","NA","NA","NA","J","198","","C","NA","True","NA","NA","982413","2005-09-09 00:00:00.0000000","2005-09-09 00:00:00.0000000","982413","0","0","1","0","0","0","0","0","0","0","NA","NA","2006-12-04","0","0","0","0","0","0",0,0,1,0,1,NA,"Definitive Contract"
"198","18984257","1","2168","0","0","2005","2005","1","N0060405A0001","94AB","NA","","222792","","1700","N00604","NA","NA","NA","J","198","","A","NA","True","NA","NA","2168","2005-05-05 00:00:00.0000000","2005-05-05 00:00:00.0000000","2168","0","0","2","0","0","0","0","0","0","0","NA","NA","2005-05-06","0","0","0","0","0","0",1,1,NA,NA,2,"SINGLE AWARD","Indefinite Delivery Contract"
"180","2963238","27","95518067","0","0","2005","2011","0","","N0002404C5464","NA","","23356","","1700","N00024","NA","NA","NA","M","","","C","NA","True","NA","NA","95518067","2004-11-30 00:00:00.0000000","2011-03-31 00:00:00.0000000","17144896","0","0","NA","0","1","0","0","0","5","1","NA","2010-07-30","2010-07-30","0","0","0","42592806","0","0",0,0,1,0,1,NA,"Definitive Contract"
"374","16628059","2","147191","0","0","2004","2006","1","GS23F0347K","N0002404F2305","NA","","298329","","1700","","NA","NA","NA","NO","","","A","NA","","NA","NA","147191","2004-04-06 00:00:00.0000000","2006-03-16 00:00:00.0000000","2e+05","0","0","0","0","1","0","0","0","1","1","NA","NA","2006-03-17","0","0","0","-52809","0","0",0,1,NA,NA,0,"MULTIPLE AWARD","Federal Supply Schedule"
"516","3170454","2","0","0","0","2011","2011","0","","N0018911CPG03","NA","","23356","","1700","N00189","NA","NA","NA","J","516","","A","NA","True","NA","NA","0","2011-07-15 00:00:00.0000000","2011-07-28 00:00:00.0000000","184454","184454","184454","NA","1","1","0","0","0","0","0","NA","2011-07-21","2011-07-21","0","0","0","0","0","0",1,1,NA,NA,5,NA,"Definitive Contract"
"515","9187516","1","72036","0","0","2005","2005","1","DAAE2003A0032","0004","NA","","129632","","2100","W52H09","NA","NA","NA","J","515","","D","NA","True","NA","NA","72036","2004-10-07 00:00:00.0000000","2004-10-07 00:00:00.0000000","72036","0","0","2","0","0","0","0","0","0","0","NA","NA","2006-12-30","0","0","0","0","0","0",0,1,NA,NA,2,"SINGLE AWARD","Indefinite Delivery Contract"
"198","25855565","1","208930.5469","208930.5469","208930.5469","2013","2013","1","N0001913D0005","0026","NA","","67571","","1700","N00019","NA","NA","NA","U","198","","C","NA","False","NA","NA","208930.5469","2013-09-01 00:00:00.0000000","2013-09-01 00:00:00.0000000","208930.5469","208930.5469","208930.5469","1","0","0","0","0","0","0","0","NA","2014-08-30","2014-08-30","0","0","0","0","0","0",0,0,1,0,1,"SINGLE AWARD","Indefinite Delivery Contract"
"198","18983945","1","131","0","0","2005","2005","1","N0060404A0001","43AB","NA","","407185","","1700","N00604","NA","NA","NA","J","198","","B","NA","True","NA","NA","131","2005-03-23 00:00:00.0000000","2005-03-23 00:00:00.0000000","131","0","0","2","0","0","0","0","0","0","0","NA","NA","2005-03-23","0","0","0","0","0","0",0,0,NA,NA,2,"SINGLE AWARD","Indefinite Delivery Contract"
"180","494745","8","20753649.36","0","0","2003","2008","0","","DAAH0103C0048","NA","","23356","","2100","","NA","NA","NA","J","","","B","NA","True","NA","NA","20753649.36","2002-12-31 00:00:00.0000000","2008-04-15 00:00:00.0000000","8794595","0","0","NA","0","1","0","2","1","2","1","NA","2009-12-31","2009-06-30","-1113138","0","0","12453784","0","0",0,0,0,0,1,NA,"Definitive Contract"
"180","3054596","1","4760","4760","4760","2008","2008","0","","N0016408P0182","NA","","23356","","1700","N00164","NA","NA","NA","J","180","","C","NA","True","NA","NA","4760","2007-11-28 00:00:00.0000000","2007-11-28 00:00:00.0000000","4760","4760","4760","1","0","0","0","0","0","0","0","NA","2008-02-19","2008-02-19","0","0","0","0","0","0",0,0,1,0,1,NA,"Purchase Order"
"180","3048356","1","20000","0","0","2005","2005","0","","N0016405P1179","NA","","23356","","1700","N00164","NA","NA","NA","J","180","","B","NA","True","NA","NA","20000","2005-05-20 00:00:00.0000000","2005-05-20 00:00:00.0000000","20000","0","0","1","0","0","0","0","0","0","0","NA","NA","2005-06-06","0","0","0","0","0","0",0,0,NA,NA,1,NA,"Purchase Order"
"198","18982923","1","92","0","0","2005","2005","1","N0060400A0002","6029","NA","","302894","","1700","N00604","NA","NA","NA","J","198","","A","NA","True","NA","NA","92","2005-03-01 00:00:00.0000000","2005-03-01 00:00:00.0000000","92","0","0","2","0","0","0","0","0","0","0","NA","NA","2005-03-15","0","0","0","0","0","0",1,1,NA,NA,2,"SINGLE AWARD","Indefinite Delivery Contract"
"180","3048748","2","7820","0","0","2005","2010","0","","N0016405P1648","NA","","23356","","1700","N00164","NA","NA","NA","J","180","","A","NA","True","NA","NA","7820","2005-08-18 00:00:00.0000000","2010-05-10 00:00:00.0000000","23460","0","0","NA","1","1","0","0","0","0","0","NA","2005-09-30","2005-09-30","0","0","0","0","0","0",1,1,NA,NA,1,NA,"Purchase Order"
"198","19220853","1","7384","0","0","2005","2005","1","N6264903D0008","L334","NA","","116077","","1700","N32778","NA","NA","NA","J","198","","A","NA","True","NA","NA","7384","2005-03-08 00:00:00.0000000","2005-03-08 00:00:00.0000000","7384","0","0","3","0","0","0","0","0","0","0","NA","NA","2005-04-13","0","0","0","0","0","0",1,1,NA,NA,3,"SINGLE AWARD","Indefinite Delivery Contract"
"180","3053202","1","6228","6228","6228","2007","2007","0","","N0016407P1243","NA","","23356","","1700","N00164","NA","NA","NA","J","180","","A","NA","True","NA","NA","6228","2007-06-05 00:00:00.0000000","2007-06-05 00:00:00.0000000","6228","6228","6228","1","0","0","0","0","0","0","0","NA","2007-07-11","2007-07-11","0","0","0","0","0","0",1,1,NA,NA,1,NA,"Purchase Order"
"180","3052183","1","26291","26291","26291","2007","2007","0","","N0016407P0136","NA","","23356","","1700","N00164","NA","NA","NA","J","180","","A","NA","True","NA","NA","26291","2006-11-20 00:00:00.0000000","2006-11-20 00:00:00.0000000","26291","26291","26291","1","0","0","0","0","0","0","0","NA","2007-05-02","2007-05-02","0","0","0","0","0","0",1,1,NA,NA,1,NA,"Purchase Order"
"180","3047168","1","17150","0","0","2005","2005","0","","N0016405M0183","NA","","23356","","1700","N00164","NA","NA","NA","J","180","","A","NA","True","NA","NA","17150","2004-11-17 00:00:00.0000000","2004-11-17 00:00:00.0000000","17150","0","0","2","0","0","0","0","0","0","0","NA","NA","2005-03-17","0","0","0","0","0","0",1,1,NA,NA,2,NA,"Purchase Order"
"198","18983942","1","131","0","0","2005","2005","1","N0060404A0001","42AA","NA","","407185","","1700","N00604","NA","NA","NA","J","198","","B","NA","True","NA","NA","131","2005-03-01 00:00:00.0000000","2005-03-01 00:00:00.0000000","131","0","0","2","0","0","0","0","0","0","0","NA","NA","2005-03-15","0","0","0","0","0","0",0,0,NA,NA,2,"SINGLE AWARD","Indefinite Delivery Contract"
"515","17934632","2","8044","8044","8044","2011","2011","1","GS35F4097G","M6785411F0005","NA","","279722","","1700","M67854","NA","NA","NA","J","515","FAIR","A","NA","True","NA","NA","8044","2010-11-09 00:00:00.0000000","2011-03-04 00:00:00.0000000","8044","8044","8044","NA","0","1","0","0","0","0","0","NA","2011-04-12","2011-04-12","0","0","0","0","0","0",0,1,NA,NA,3,"MULTIPLE AWARD","Federal Supply Schedule"
"180","18715164","1","52160","0","0","2004","2004","1","N0010403G0300","5086","NA","","218774","","1700","JA118","NA","NA","NA","J","180","","C","NA","True","NA","NA","52160","2004-08-20 00:00:00.0000000","2004-08-20 00:00:00.0000000","52160","0","0","1","0","0","0","0","0","0","0","NA","NA","2006-02-10","0","0","0","0","0","0",0,0,1,0,1,"SINGLE AWARD","Indefinite Delivery Contract"
"180","3049561","1","7264","0","0","2006","2006","0","","N0016406H0DN3","NA","","23356","","1700","N00164","NA","NA","NA","J","180","","E","NA","True","NA","NA","7264","2006-03-30 00:00:00.0000000","2006-03-30 00:00:00.0000000","7264","0","0","1","0","0","0","0","0","0","0","NA","NA","2006-04-30","0","0","0","0","0","0",0,1,1,0,1,NA,"Definitive Contract"
"198","18983341","1","194","0","0","2005","2005","1","N0060400A0060","06AB","NA","","432523","","1700","N00604","NA","NA","NA","J","198","","A","NA","True","NA","NA","194","2005-03-16 00:00:00.0000000","2005-03-16 00:00:00.0000000","194","0","0","2","0","0","0","0","0","0","0","NA","NA","2005-03-31","0","0","0","0","0","0",1,1,NA,NA,2,"SINGLE AWARD","Indefinite Delivery Contract"
"198","19220850","1","48090","0","0","2005","2005","1","N6264903D0008","L331","NA","","116077","","1700","N32778","NA","NA","NA","J","198","","A","NA","True","NA","NA","48090","2005-03-04 00:00:00.0000000","2005-03-04 00:00:00.0000000","48090","0","0","3","0","0","0","0","0","0","0","NA","NA","2005-04-01","0","0","0","0","0","0",1,1,NA,NA,3,"SINGLE AWARD","Indefinite Delivery Contract"
"180","16671416","1","69680","0","0","2005","2005","1","GS24F0806A","N0016405F5610","NA","","319529","","1700","N00164","NA","NA","NA","NO","180","","A","NA","","NA","NA","69680","2005-09-29 00:00:00.0000000","2005-09-29 00:00:00.0000000","69680","0","0","1","0","0","0","0","0","0","0","NA","NA","2005-10-28","0","0","0","0","0","0",0,1,NA,NA,1,"MULTIPLE AWARD","Federal Supply Schedule"
"180","3050305","1","12144","0","0","2006","2006","0","","N0016406P0894","NA","","23356","","1700","N00164","NA","NA","NA","J","180","","B","NA","True","NA","NA","12144","2006-03-30 00:00:00.0000000","2006-03-30 00:00:00.0000000","12144","0","0","1","0","0","0","0","0","0","0","NA","NA","2006-07-21","0","0","0","0","0","0",0,0,NA,NA,1,NA,"Purchase Order"
"180","17200606","2","6517.96","6517.96","6517.96","2006","2011","1","GS29F0100G","N0016406F0380","NA","","181562","","1700","N00164","NA","NA","NA","J","180","FAIR","A","NA","True","NA","NA","6517.96","2006-06-30 00:00:00.0000000","2011-06-21 00:00:00.0000000","6528","6528","6528","NA","1","1","0","0","0","0","0","NA","2006-07-31","2006-07-31","0","0","0","0","0","0",0,1,NA,NA,1,"MULTIPLE AWARD","Federal Supply Schedule"
"198","18984191","105","3069","0","0","2005","2005","1","N0060405A0001","26AB","NA","","222792","","1700","N00604","NA","NA","NA","J","198","","A","NA","True","NA","NA","3069","2005-04-20 00:00:00.0000000","2005-04-20 00:00:00.0000000","3069","0","0","2","0","0","0","0","0","0","0","NA","NA","2005-04-27","0","0","0","0","0","0",1,1,NA,NA,2,"SINGLE AWARD","Indefinite Delivery Contract"
"180","3046604","2","5602","0","0","2005","2005","0","","N0016404M2364","NA","","23356","","1700","N00164","NA","NA","NA","J","180","","C","NA","True","NA","NA","5602","2004-11-15 00:00:00.0000000","2004-11-15 00:00:00.0000000","0","0","0","NA","0","1","0","0","0","1","1","NA","NA","2004-11-30","0","0","0","5602","0","0",0,0,NA,NA,1,NA,"Purchase Order"
"3AFB","9884534","2","2634337","0","0","2003","2004","1","F3365702D0009","0005","NA","","32811","","5700","GU75","NA","NA","NA","J","","","C","NA","True","NA","NA","2634337","2003-09-05 00:00:00.0000000","2004-09-09 00:00:00.0000000","2345050","0","0","NA","0","1","0","0","0","0","0","NA","NA","2004-12-31","0","0","0","0","0","0",0,0,1,0,1,"SINGLE AWARD","Indefinite Delivery Contract"
"198","19220881","1","31534","0","0","2006","2006","1","N6264903D0008","LE09","NA","","116077","","1700","N32778","NA","NA","NA","J","198","","A","NA","True","NA","NA","31534","2006-03-15 00:00:00.0000000","2006-03-15 00:00:00.0000000","31534","0","0","3","0","0","0","0","0","0","0","NA","NA","2006-03-25","0","0","0","0","0","0",1,1,NA,NA,3,"SINGLE AWARD","Indefinite Delivery Contract"
"180","3052629","2","13153.75","13153.75","13153.75","2007","2010","0","","N0016407P0606","NA","","23356","","1700","N00164","NA","NA","NA","J","180","","C","NA","True","NA","NA","13153.75","2007-02-15 00:00:00.0000000","2009-12-03 00:00:00.0000000","15280","15280","15280","NA","0","1","0","0","0","0","0","NA","2009-12-03","2009-12-03","0","0","0","0","0","0",0,0,1,0,1,NA,"Purchase Order"
"198","17722828","1","60849","0","0","2005","2005","1","GS35F0346J","N0014005FE906","NA","","254367","","1700","N00140","NA","NA","NA","NO","198","","A","NA","","NA","NA","60849","2005-09-09 00:00:00.0000000","2005-09-09 00:00:00.0000000","60849","0","0","1","0","0","0","0","0","0","0","NA","NA","2005-09-09","0","0","0","0","0","0",0,1,NA,NA,1,"MULTIPLE AWARD","Federal Supply Schedule"
"198","18983432","1","2543","0","0","2005","2005","1","N0060400A0060","83AA","NA","","432523","","1700","N00604","NA","NA","NA","J","198","","A","NA","True","NA","NA","2543","2005-03-22 00:00:00.0000000","2005-03-22 00:00:00.0000000","2543","0","0","2","0","0","0","0","0","0","0","NA","NA","2005-03-22","0","0","0","0","0","0",1,1,NA,NA,2,"SINGLE AWARD","Indefinite Delivery Contract"
"1AIH","501677","1","22500","0","0","2003","2003","0","","DAAH2303P0240","NA","","23356","","2100","AH23","NA","NA","NA","J","1AIH","","C","NA","True","NA","NA","22500","2003-02-13 00:00:00.0000000","2003-02-13 00:00:00.0000000","22500","0","0","1","0","0","0","0","0","0","0","NA","NA","2003-02-28","0","0","0","0","0","0",0,0,NA,NA,1,NA,"Purchase Order"
"180","18781209","5","124950","0","0","2005","2006","1","N0016405D8907","0002","NA","","145965","","1700","N00164","NA","NA","NA","U","180","","D","NA","False","NA","NA","124950","2004-12-30 00:00:00.0000000","2005-11-07 00:00:00.0000000","20000","0","0","NA","0","1","0","0","0","0","0","NA","NA","2006-01-03","0","0","0","0","0","0",0,1,NA,NA,1,"SINGLE AWARD","Indefinite Delivery Contract"
"198","3243391","1","97105","0","0","2004","2004","0","","N0038304M006H","NA","","23356","","1700","JA10D","NA","NA","NA","J","198","","C","NA","True","NA","NA","97105","2004-04-16 00:00:00.0000000","2004-04-16 00:00:00.0000000","97105","0","0","1","0","0","0","0","0","0","0","NA","NA","2004-12-31","0","0","0","0","0","0",0,0,NA,NA,1,NA,"Purchase Order"
"198","18658707","9","10387182","10986553","10986553","2007","2010","1","N0001904D0009","0040","NA","","6632","","1700","N00019","NA","NA","NA","Y","","","C","NA","False","NA","NA","10387182","2007-09-15 00:00:00.0000000","2010-05-10 00:00:00.0000000","8047899","8047899","8047899","NA","0","1","0","1","1","2","1","NA","2010-03-31","2010-03-31","1335931","1335931","1335931","1003352","1602723","1602723",0,0,1,0,1,"SINGLE AWARD","Indefinite Delivery Contract"
"198","18029580","1","160262","0","0","2004","2004","1","GS35F4569G","N0014004F0389","NA","","236532","","1700","RA13A","NA","NA","NA","NO","198","","A","NA","","NA","NA","160262","2004-07-15 00:00:00.0000000","2004-07-15 00:00:00.0000000","160262","0","0","0","0","0","0","0","0","0","0","NA","NA","2004-07-27","0","0","0","0","0","0",0,1,NA,NA,0,"MULTIPLE AWARD","Federal Supply Schedule"
"515","16408696","1","623","0","0","2006","2006","1","GS14F8003A","M6785406F0029","NA","","323523","","1700","M67854","NA","NA","NA","NO","515","","A","NA","","NA","NA","623","2006-04-17 00:00:00.0000000","2006-04-17 00:00:00.0000000","623","0","0","1","0","0","0","0","0","0","0","NA","NA","2006-05-16","0","0","0","0","0","0",0,1,NA,NA,1,"MULTIPLE AWARD","Federal Supply Schedule"
"180","3052303","2","19546","19546","19546","2007","2011","0","","N0016407P0266","NA","","23356","","1700","N00164","NA","NA","NA","J","180","","C","NA","True","NA","NA","19546","2006-11-30 00:00:00.0000000","2011-04-15 00:00:00.0000000","19546","19546","19546","NA","0","1","0","0","0","0","0","NA","2011-06-17","2011-06-17","0","0","0","0","0","0",0,0,1,0,1,NA,"Purchase Order"
"198","3245561","1","73932","0","0","2005","2005","0","","N0038305M020H","NA","","23356","","1700","N00383","NA","NA","NA","J","198","","C","NA","True","NA","NA","73932","2005-08-31 00:00:00.0000000","2005-08-31 00:00:00.0000000","73932","0","0","1","0","0","0","0","0","0","0","NA","NA","2006-02-28","0","0","0","0","0","0",0,0,NA,NA,1,NA,"Purchase Order"
"198","17975022","1","19618","0","0","2004","2004","1","GS35F4377D","N0014004F0343","NA","","438658","","1700","RA13A","NA","NA","NA","NO","198","","A","NA","","NA","NA","19618","2004-04-22 00:00:00.0000000","2004-04-22 00:00:00.0000000","19618","0","0","0","0","0","0","0","0","0","0","NA","NA","2004-05-27","0","0","0","0","0","0",0,1,NA,NA,0,"MULTIPLE AWARD","Federal Supply Schedule"
"198","18984211","1","5076","0","0","2005","2005","1","N0060405A0001","36AB","NA","","222792","","1700","N00604","NA","NA","NA","J","198","","A","NA","True","NA","NA","5076","2005-04-29 00:00:00.0000000","2005-04-29 00:00:00.0000000","5076","0","0","2","0","0","0","0","0","0","0","NA","NA","2005-05-02","0","0","0","0","0","0",1,1,NA,NA,2,"SINGLE AWARD","Indefinite Delivery Contract"
"180","3050076","1","13250","0","0","2006","2006","0","","N0016406P0623","NA","","23356","","1700","N00164","NA","NA","NA","J","180","","C","NA","True","NA","NA","13250","2006-02-01 00:00:00.0000000","2006-02-01 00:00:00.0000000","13250","0","0","1","0","0","0","0","0","0","0","NA","2006-07-03","2006-07-03","0","0","0","0","0","0",0,0,1,0,1,NA,"Purchase Order"
"515","17908143","1","19422","0","0","2005","2005","1","GS35F4076D","M6785405F0044","NA","","197245","","1700","M67854","NA","NA","NA","NO","515","","A","NA","","NA","NA","19422","2005-06-30 00:00:00.0000000","2005-06-30 00:00:00.0000000","19422","0","0","1","0","0","0","0","0","0","0","NA","NA","2006-06-29","0","0","0","0","0","0",0,1,NA,NA,1,"MULTIPLE AWARD","Federal Supply Schedule"
"515","25737823","3","10697674.5","10697674.5","18786160.5","2013","2013","1","GS23F0076K","M6785413F0010","NA","","244101","","1700","M67854","NA","NA","NA","J","515","OSA","A","NA","True","NA","NA","10697674.5","2013-02-27 00:00:00.0000000","2013-08-27 00:00:00.0000000","6486160.5","6486160.5","6486160.5","NA","0","1","0","0","0","1","1","NA","2014-05-31","2013-11-30","0","0","0","4211514","4211514","12300000",0,0,0,0,2,"MULTIPLE AWARD","Federal Supply Schedule"
"180","3050494","1","4540","0","0","2006","2006","0","","N0016406P1119","NA","","23356","","1700","N00164","NA","NA","NA","J","180","","C","NA","True","NA","NA","4540","2006-04-14 00:00:00.0000000","2006-04-14 00:00:00.0000000","4540","0","0","1","0","0","0","0","0","0","0","NA","NA","2006-04-12","0","0","0","0","0","0",0,0,NA,NA,1,NA,"Purchase Order"
"180","3056342","2","13899.9","13899.9","13899.9","2009","2009","0","","N0016409P0064","NA","","23356","","1700","N00164","NA","NA","NA","J","180","","C","NA","True","NA","NA","13899.9","2008-11-13 00:00:00.0000000","2008-11-14 00:00:00.0000000","13899.9","13899.9","13899.9","NA","0","1","0","0","0","0","0","NA","2009-01-01","2009-01-01","0","0","0","0","0","0",0,0,1,0,1,NA,"Purchase Order"
"198","18982983","23","5995","0","0","2005","2005","1","N0060400A0019","09AA","NA","","15742","","1700","N00604","NA","NA","NA","J","198","","A","NA","True","NA","NA","5995","2005-03-08 00:00:00.0000000","2005-03-08 00:00:00.0000000","5995","0","0","2","0","0","0","0","0","0","0","NA","NA","2005-03-08","0","0","0","0","0","0",1,1,NA,NA,2,"SINGLE AWARD","Indefinite Delivery Contract"
"198","18983398","1","376","0","0","2005","2005","1","N0060400A0060","49AA","NA","","432523","","1700","N00604","NA","NA","NA","J","198","","A","NA","True","NA","NA","376","2005-03-31 00:00:00.0000000","2005-03-31 00:00:00.0000000","376","0","0","2","0","0","0","0","0","0","0","NA","NA","2005-03-31","0","0","0","0","0","0",1,1,NA,NA,2,"SINGLE AWARD","Indefinite Delivery Contract"
"180","18781215","3","158724","0","0","2005","2005","1","N0016405D8907","0008","NA","","145965","","1700","N00164","NA","NA","NA","U","180","","D","NA","False","NA","NA","158724","2004-12-30 00:00:00.0000000","2005-07-11 00:00:00.0000000","10000","0","0","NA","0","1","0","0","0","0","0","NA","NA","2006-01-03","0","0","0","0","0","0",0,1,NA,NA,1,"SINGLE AWARD","Indefinite Delivery Contract"
"198","19220867","1","8909","0","0","2005","2005","1","N6264903D0008","L349","NA","","116077","","1700","N32778","NA","NA","NA","J","198","","A","NA","True","NA","NA","8909","2005-05-24 00:00:00.0000000","2005-05-24 00:00:00.0000000","8909","0","0","3","0","0","0","0","0","0","0","NA","NA","2005-06-23","0","0","0","0","0","0",1,1,NA,NA,3,"SINGLE AWARD","Indefinite Delivery Contract"
"516","18846089","1","13528","13528","13528","2011","2011","1","N0018908DZ001","4T38","NA","","19510","","1700","N62793","NA","NA","NA","J","516","","A","NA","True","NA","NA","13528","2010-12-08 00:00:00.0000000","2010-12-08 00:00:00.0000000","13528","13528","13528","1","0","0","0","0","0","0","0","NA","2010-12-27","2010-12-27","0","0","0","0","0","0",1,1,NA,NA,1,"SINGLE AWARD","Indefinite Delivery Contract"
"180","2964829","7","7692533","7692533","8438727","2010","2013","0","","N0002410C5350","NA","","23356","","1700","N00024","NA","NA","NA","J","180","","C","NA","True","NA","NA","7692533","2010-05-19 00:00:00.0000000","2013-05-28 00:00:00.0000000","976877","976877","1723071","NA","0","1","0","0","0","4","1","NA","2014-06-04","2014-06-04","0","0","0","6715656","6715656","6715656",0,0,1,0,1,NA,"Definitive Contract"
"180","3050717","1","53140","0","0","2006","2006","0","","N0016406P1384","NA","","23356","","1700","N00164","NA","NA","NA","J","180","","C","NA","True","NA","NA","53140","2006-05-26 00:00:00.0000000","2006-05-26 00:00:00.0000000","53140","0","0","1","0","0","0","0","0","0","0","NA","NA","2006-09-20","0","0","0","0","0","0",0,0,NA,NA,1,NA,"Purchase Order"
"198","18658724","3","441571","441571","441571","2009","2011","1","N0001904D0009","0058","NA","","6632","","1700","N00019","NA","NA","NA","Y","198","","C","NA","False","NA","NA","441571","2008-12-11 00:00:00.0000000","2010-12-21 00:00:00.0000000","441571","441571","441571","NA","0","1","0","0","0","2","1","NA","2009-07-15","2009-07-15","0","0","0","0","0","0",0,0,1,0,1,"SINGLE AWARD","Indefinite Delivery Contract"
"516","18684161","1","4415","4415","4415","2009","2009","1","N0002405G4417","L158","NA","","427378","","1700","N62789","NA","NA","NA","J","516","","C","NA","True","NA","NA","4415","2009-03-25 00:00:00.0000000","2009-03-25 00:00:00.0000000","4415","4415","4415","1","0","0","0","0","0","0","0","NA","2009-06-26","2009-06-26","0","0","0","0","0","0",0,0,1,0,1,"SINGLE AWARD","Indefinite Delivery Contract"
"198","19433682","1","11070","0","0","2004","2004","1","N6883600D0011","8B4H","NA","","403414","","1700","BS670","NA","NA","NA","J","198","","A","NA","True","NA","NA","11070","2003-12-22 00:00:00.0000000","2003-12-22 00:00:00.0000000","11070","0","0","2","0","0","0","0","0","0","0","NA","NA","2004-01-06","0","0","0","0","0","0",1,1,NA,NA,2,"SINGLE AWARD","Indefinite Delivery Contract"
"198","18983132","1","156","0","0","2005","2005","1","N0060400A0029","18AA","NA","","393416","","1700","N00604","NA","NA","NA","J","198","","A","NA","True","NA","NA","156","2005-03-09 00:00:00.0000000","2005-03-09 00:00:00.0000000","156","0","0","2","0","0","0","0","0","0","0","NA","NA","2005-03-09","0","0","0","0","0","0",1,1,NA,NA,2,"SINGLE AWARD","Indefinite Delivery Contract"
"180","3050165","1","2670","0","0","2006","2006","0","","N0016406P0729","NA","","23356","","1700","N00164","NA","NA","NA","J","180","","A","NA","True","NA","NA","2670","2006-02-17 00:00:00.0000000","2006-02-17 00:00:00.0000000","2670","0","0","1","0","0","0","0","0","0","0","NA","NA","2006-02-24","0","0","0","0","0","0",1,1,NA,NA,1,NA,"Purchase Order"
"198","18927234","1","3420","0","0","2006","2006","1","N0038306G032D","5015","NA","","360774","","1700","N00383","NA","NA","NA","J","198","","C","NA","True","NA","NA","3420","2006-03-10 00:00:00.0000000","2006-03-10 00:00:00.0000000","3420","0","0","1","0","0","0","0","0","0","0","NA","NA","2007-01-29","0","0","0","0","0","0",0,0,1,0,1,"SINGLE AWARD","Indefinite Delivery Contract"
"180","18715121","1","45300","0","0","2004","2004","1","N0010403G0300","5034","NA","","218774","","1700","JA118","NA","NA","NA","J","180","","C","NA","True","NA","NA","45300","2003-11-19 00:00:00.0000000","2003-11-19 00:00:00.0000000","45300","0","0","1","0","0","0","0","0","0","0","NA","NA","2005-04-20","0","0","0","0","0","0",0,0,1,0,1,"SINGLE AWARD","Indefinite Delivery Contract"
"180","3053345","1","2345","2345","2345","2007","2007","0","","N0016407P1410","NA","","23356","","1700","N00164","NA","NA","NA","J","180","","A","NA","True","NA","NA","2345","2007-06-25 00:00:00.0000000","2007-06-25 00:00:00.0000000","2345","2345","2345","1","0","0","0","0","0","0","0","NA","2007-07-23","2007-07-23","0","0","0","0","0","0",1,1,NA,NA,1,NA,"Purchase Order"
"198","18983959","1","1296","0","0","2005","2005","1","N0060404A0001","51AB","NA","","407185","","1700","N00604","NA","NA","NA","J","198","","B","NA","True","NA","NA","1296","2005-03-25 00:00:00.0000000","2005-03-25 00:00:00.0000000","1296","0","0","2","0","0","0","0","0","0","0","NA","NA","2005-03-25","0","0","0","0","0","0",0,0,NA,NA,2,"SINGLE AWARD","Indefinite Delivery Contract"
"180","3048310","1","8914","0","0","2005","2005","0","","N0016405P1121","NA","","23356","","1700","N00164","NA","NA","NA","J","180","","C","NA","True","NA","NA","8914","2005-06-21 00:00:00.0000000","2005-06-21 00:00:00.0000000","8914","0","0","1","0","0","0","0","0","0","0","NA","NA","2005-07-10","0","0","0","0","0","0",0,0,NA,NA,1,NA,"Purchase Order"
